,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,nd
6159,0.0,0.0377,0.0189,0.0377,0.0377,0.3774,0.0755,0.0,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774,1.61
6160,0.5391,0.0264,0.024,0.0,0.2735,0.0,0.0,0.099,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581
6161,0.5710000000000001,0.286,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513
6162,0.0,0.1391,0.0059,0.036,0.0432,0.315,0.0,0.0,0.0,0.1278999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225,1.6129
6163,0.6093999999999999,0.0,0.0063,0.0,0.0,0.0,0.0,0.0276,0.0216,0.0,0.0,0.272,0.0,0.0,0.0603,0.0,0.0,0.0,1.7408
6164,0.6157,0.0,0.1401,0.052,0.0,0.0,4.004e-05,0.1532,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5069
6165,0.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.2332999999999999,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,1.528
6166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515,1.61
6167,0.0824,0.0,0.2326,0.072,0.5982999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68398
6168,0.471,0.0,0.0063,0.0,0.0056999999999999,0.0,0.0646,0.1764,0.0,0.0,0.0062,0.0,0.0,0.0,0.2698,0.0,0.0,0.0,1.6849
6169,0.7397,0.102,0.0,0.0,0.0023,0.0056,0.0,0.0973,0.0492,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,1.52
6170,0.7121,0.0,0.0236,0.0237999999999999,0.0402,0.0088,0.0,0.0636,0.0424,0.0,0.0629,9.028e-05,0.0,0.0,0.0042,0.0,0.016,0.0,1.5396
6171,0.5232,0.0,0.0,0.0668,0.0,0.0351,0.0601,0.0724,0.0667,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0144999999999999,0.0,1.655
6172,0.6679,0.0,0.0,0.0,0.0,0.0,0.0,0.0646,0.0834,0.1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.557
6173,0.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
6174,0.0,0.0182,0.0,0.0727,0.0727,0.3636,0.0364,0.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6
6175,0.4,0.0,0.19,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.611
6176,0.0,0.775,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5711
6177,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.1989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6552000000000002
6178,0.0,0.0,0.0479,0.0,0.0,0.0,0.0,0.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7944,0.0,0.0,1.647
6179,0.6807,0.0739,0.138,0.0426,0.0306,0.0269,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518
6180,0.6716,0.0664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204999999999999,0.1703,0.0,0.0,0.0562,0.0,1.746
6181,0.0,0.0,0.0798,0.0192,0.0,0.1205,0.0388,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718,1.537
6182,0.4,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628
6183,0.5256000000000001,0.1323,0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0313,0.0304,0.0,0.0,0.0,1.648
6184,0.6706000000000001,0.0764,0.1209,0.0966,0.0173,0.0017,0.0,0.0,0.0,0.004,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516
6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.66
6186,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.2,1.604
6187,0.7086,0.0,0.0154,0.0,0.0,0.0,0.1096,0.0986,0.0441,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,1.526
6188,0.6173,0.0722,0.0339,0.0156,0.0951999999999999,0.0,0.021,0.0913,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543
6189,0.3,0.355,0.02,0.02,0.06,0.08,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.62059
6190,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.607
6191,0.5703,0.0647,0.0106,0.0134,0.0053,0.0,0.1609,0.0494,0.0402,0.0118,0.0,0.0,0.0013,0.0,0.064,0.0,0.0049,0.0,1.589
6192,0.0,0.0,0.1144,0.0901,0.0,0.0,0.1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.5926,1.533
6193,0.5086,0.0,0.0,0.0969999999999999,0.0,0.0,0.0,0.3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
6194,0.067,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0725,0.1942,0.0,0.0,0.0901,0.0,1.80362
6195,0.5342,0.0583,0.0,0.0,0.0,0.1325,0.0,0.1022,0.0198,0.1198,0.0,0.0,0.0,0.0134,0.0,0.0,0.0197,0.0,1.608
6196,0.677,0.0,0.0066,0.0168,0.098,0.0177,0.0,0.0853999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985,0.0,1.59
6197,0.3899,0.0305,0.0,0.0,0.0,0.079,0.0947,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.2658,0.0,0.0053,0.0,1.7613
6198,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632
6199,0.2345,0.4515,0.0169,0.0,0.1348,0.0,0.0519,0.0,0.0,0.0,0.0166,0.0,0.0255,0.068,0.0,0.0,0.0,0.0,1.65
6200,0.67,0.0398,0.1268999999999999,0.0221,0.0003,0.0,0.0,0.1391,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.4984
6201,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7
6202,0.3802,0.1798999999999999,0.0088,0.0,0.0,0.3224,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0905,0.0,0.0,0.0,0.0,1.707
6203,0.0,0.1391,0.0059,0.036,0.0432,0.315,0.0,0.0,0.0,0.1278999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225,1.61
6204,0.4821,0.1144,0.0,0.0,0.0,0.1417,0.1696,0.0,0.0922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585
6205,0.1744,0.301,0.0,0.0,0.0,0.0683,0.0,0.0,0.0,0.3218,0.0,0.0,0.0,0.0965,0.0131,0.0,0.017,0.0,1.8813
6206,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.48
6207,0.6812,0.0,0.0,0.0,0.0,0.0,0.0,0.0246,0.0982,0.0,0.0,0.1936,0.0,0.0,0.0,0.0,0.0,0.0,1.625
6208,0.54,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.645
6209,0.0,0.1153,0.0352,0.3605,0.15,0.0,0.0256,0.0,0.0,0.0554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,1.5732
6210,0.7284,0.0217,0.0019,0.0,0.0393,0.0,0.0253,0.0914,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514
6211,0.5357999999999999,0.0578,0.0395,0.0,0.0847,0.1376,0.0,0.0,0.0,0.0,0.0847,0.0,0.0,0.0,0.0403,0.0,0.0196,0.0,1.636
6212,0.1479,0.2158,0.0,0.0,0.0,0.2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0994999999999999,0.1204,0.0,0.0356,0.0,1.834
6213,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6323,0.0,0.0,1.594
6214,0.8168000000000001,0.0,0.0079,0.0,0.0,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,1.5197
6215,0.657,0.0,0.075,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.505
6216,0.56,0.23,0.067,0.042,0.001,0.0,0.0,0.0795,0.0005,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.501
6217,0.2054,0.2528,0.0,0.0,0.0,0.3172,0.0,0.0,0.0369,0.0,0.0,0.0,0.019,0.0743,0.0882,0.0,0.0062,0.0,1.741
6218,0.0,0.5,0.1,0.0738,0.0,0.2213,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5997
6219,0.6348,0.0,0.1651,0.017,0.0129,0.0049,0.0874,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0198,0.0,0.0112,0.0363,1.52872
6220,0.4274,0.2034,0.0173,0.0,0.055,0.0306,0.1572,0.0283999999999999,0.0,0.0189,0.0113,0.0,0.0,0.0403,0.0,0.0,0.0083,0.0,1.62
6221,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.56281
6222,0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.1246,0.0,0.0,0.0,0.2202,0.0,0.0,0.0,0.0,0.0,0.0,1.653
6223,0.4894,0.114,0.0403,0.0,0.0,0.3142,0.0125,0.0,0.0,0.0056999999999999,0.0,0.0,0.0,0.0,0.0034999999999999,0.0,0.0197,0.0,1.639
6224,0.6113000000000001,0.0,0.0409999999999999,0.0,0.0729,0.1428,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.015,0.042,0.0,0.027,0.0,1.638
6225,0.1587,0.2512,0.0,0.0,0.3969,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.0,0.0598,0.0846,0.0,0.0,0.0,1.74
6226,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.83
6227,0.5670000000000001,0.0,0.0,0.3229999999999999,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
6228,0.0,0.09,0.0011,0.1187,0.1382,0.2888,0.0076,0.0,0.0,0.0279999999999999,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.3155,1.618
6229,0.0,0.0,0.0904,0.0,0.0833,0.0,0.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.3362,1.536
6230,0.6859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,1.522
6231,0.3921,0.1388,0.0651,0.0,0.3231,0.0,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604
6232,0.0,0.1308,0.0194,0.285,0.113,0.0,0.0795,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,1.58096
6233,0.2368,0.5444,0.021,0.01,0.009,0.009,0.0569,0.0,0.0619,0.042,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,1.54
6234,0.4667,0.1457,0.0,0.0,0.0,0.0,0.01,0.0546,0.0,0.1161,0.0,0.2005,0.0,0.0,0.0,0.0,0.0,0.0,1.6955
6235,0.4114,0.0097,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4547,0.0,0.0,0.1032,0.0,0.0,0.0,1.958
6236,0.6564,0.1008,0.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519
6237,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.1,0.0,1.91183
6238,0.3998,0.2034,0.016,0.0,0.0739,0.0454,0.1859,0.0088,0.0,0.0,0.0,0.0,0.0,0.0494,0.0,0.0,0.005,0.0,1.639
6239,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592
6240,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997999999999999,1.521
6241,0.5152,0.0573,0.0044,0.0,0.0886,0.1493,0.0,0.0157,0.0179,0.0501,0.0,0.0715,0.0,0.0,0.0278,0.0,0.0,0.0,1.6676
6242,0.4944,0.0533,0.0364,0.046,0.0662,0.1938,0.0,0.0,0.059,0.0,0.0,0.0166,0.0,0.0342,0.0,0.0,0.0,0.0,1.634
6243,0.0757,0.3923,0.0,0.0,0.1558,0.114,0.0,0.0,0.0,0.2147,0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,1.7
6244,0.2584,0.2584,0.0329,0.0,0.0,0.0,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382,1.53
6245,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565
6246,0.6204,0.0669,0.0,0.0,0.0,0.0,0.0,0.0752,0.0495,0.0,0.0,0.1871,0.0,0.0,5.834e-05,0.0,0.0,0.0,1.63
6247,0.0,0.6375000000000001,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,1.724
6248,0.7848999999999999,0.1426,0.0122,0.0,0.0022,0.0,0.0,0.0541,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473
6249,0.1189,0.4122,0.0,0.0,0.123,0.0,0.1101,0.0,0.0,0.0934,0.0475,0.0,0.0298,0.0319,0.0,0.0,0.0229,0.0,1.67741
6250,0.5993,0.0,0.0,0.0,0.0,0.0,0.1,0.2498,0.0,0.0,0.0,0.0,0.0499,0.0,0.0,0.0,0.0,0.0,1.56
6251,0.4535,0.3189,0.0,0.0,0.0,0.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,1.66
6252,0.7000000000000001,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536
6253,0.609,0.0,0.0,0.0,0.0,0.0643,0.0,0.092,0.026,0.1202,0.0,0.0,0.0,0.02,0.0,0.0,0.0529,0.0,1.625
6254,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.57291
6255,0.0005,0.0,0.0981,0.0,0.0,0.0638,0.1326,0.1605,0.0883,0.0963,0.0005,0.0,0.0,0.0,0.0,0.0,0.0118999999999999,0.3472,1.5425
6256,0.75,0.167,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488
6257,0.4933,0.196,0.0007,0.0,0.0013,0.0,0.0558,0.0269,0.0724,0.0,0.0073,0.0186,0.0,0.0244,0.0541,0.0,0.0338,0.0013,1.613
6258,0.102,0.5634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753,0.0,0.0275,0.0054,0.1768,0.0,0.0,0.0496,0.0,1.748
6259,0.6134000000000001,0.0,0.0,0.0726,0.1252,0.0,0.0,0.1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537
6260,0.6555,0.1131,0.0773,0.0,0.0,0.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
6261,0.4414,0.29,0.0443,0.1047,0.0,0.0,0.0807,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219
6262,0.344,0.1838,0.0096,0.0,0.0526,0.1412,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0846,0.0492,0.0,0.0319,0.0,1.74
6263,0.6037,0.0,0.0554,0.0,0.0,0.1052,0.0,0.0911,0.0,0.0693,0.0,0.0,0.0,0.0099,0.0,0.0,0.0654,0.0,1.6005
6264,0.554,0.0778,0.0253,0.0,0.0,0.2221,0.0,0.0,0.0,0.0898,0.0,0.0,0.0,0.0,0.0139999999999999,0.0,0.0161,0.0,1.62272
6265,0.6,0.017,0.07,0.03,0.0,0.016,0.12,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.53
6266,0.0,0.12,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.25,1.875
6267,0.54,0.0,0.06,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636
6268,0.5953,0.0,0.0466,0.0,0.0,0.0,0.0,0.1423,0.0792,0.0,0.0,0.0,0.0,0.0,0.1359,0.0,0.0,0.0,1.58
6269,0.5388000000000001,0.0,0.0,0.0,0.0,0.0123,0.0564,0.1197,0.0537,0.0,0.0,0.0,0.0,0.0,0.1984,0.0,0.0163999999999999,0.0,1.654
6270,0.2032,0.4092,0.0,0.0,0.1451,0.0,0.1362,0.0,0.0,0.0,0.0,0.0,0.0288,0.0375,0.0,0.0,0.0211,0.0,1.67
6271,0.0,0.0967,0.0396,0.0,0.0,0.0175,0.0,0.1086,0.0,0.0,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.6169,1.569
6272,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
6273,0.5299,0.0819,0.0994999999999999,0.0076,0.2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,1.5736
6274,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.725
6275,0.139,0.2382,0.0,0.0,0.0,0.1385,0.0,0.0,0.0,0.1116,0.0,0.0,0.0,0.1399,0.1425,0.0,0.0721,0.0,1.87247
6276,0.0,0.1,0.105,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750000000000001,1.507
6277,0.0,0.0,0.0056,0.0272,0.0,0.0112,0.2178999999999999,0.0,0.0029,0.109,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.614,1.52188
6278,0.0312,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,1.725
6279,0.0,0.0,0.1181,0.0,0.0,0.0,0.0825999999999999,0.0825999999999999,0.0825999999999999,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6119,1.523
6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.26,1.827
6281,0.0,0.0096,0.0121,0.0,0.0,0.0,0.0637,0.2759,0.0302999999999999,0.0351,0.0642,0.0,0.0,0.0,0.1903,0.0,0.0,0.3078,1.655
6282,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.527
6283,0.0,0.01,0.015,0.0,0.0,0.32,0.15,0.0,0.0,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.603
6284,0.7820999999999999,0.0,0.0029,0.0,0.0,0.0,0.0,0.0782,0.0626,0.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,1.5317
6285,0.022,0.3973,0.0,0.1454,0.0,0.055,0.036,0.1119,0.0,0.1766,0.0,0.0,0.0117,0.0441,0.0,0.0,0.0,0.0,1.647
6286,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.724
6287,0.6297,0.0641,0.0,0.0,0.0,0.0972,0.0,0.0488,0.0402,0.1069,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,1.5688
6288,0.6654000000000001,0.0768,0.1024,0.0566,0.0803,0.0132,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
6289,0.6620999999999999,0.0,0.0,0.141,0.1419,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
6290,0.222,0.3712,0.0,0.0,0.1338,0.0109,0.0837,0.0,0.0,0.0204999999999999,0.0563,0.0,0.0222,0.0461,0.0,0.0,0.0305,0.0,1.675
6291,0.621,0.0,0.034,0.0,0.087,0.142,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.015,0.042,0.0,0.02,0.0,1.63
6292,0.2901,0.2239999999999999,0.0,0.0,0.0,0.0,0.1014,0.0075,0.0,0.1985,0.0,0.0,0.02,0.104,0.0,0.0,0.0513,0.0,1.73448
6293,0.0,0.0222,0.0304,0.0,0.0368,0.0337,0.1036,0.0167,0.0438,0.3094,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.3999,1.56
6294,0.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.649
6295,0.6497,0.0371,0.0066,0.0168,0.0933,0.0168,0.0,0.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953,0.0,1.58
6296,0.4715999999999999,0.0683,0.0,0.0,0.0715,0.1646999999999999,0.0,0.0,0.0,0.1706,0.0,0.0,0.0,0.0,0.0256,0.0,0.0132,0.0,1.676
6297,0.667,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
6298,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.644
6299,0.0,0.0776,0.167,0.0,0.0398,0.0,0.0786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,1.53
6300,0.52,0.025,0.0,0.14,0.0,0.02,0.123,0.1169999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,1.59
6301,0.55,0.18,0.01,0.012,0.0,0.2,0.0045,0.002,0.0,0.03,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,1.606
6302,0.7397,0.102,0.0,0.0,0.0023,0.0056,0.0,0.0973,0.0492,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,1.51633
6303,0.0,0.0154,0.0168,0.0,0.0,0.1108,0.0,0.1689999999999999,0.0,0.3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336,1.58
6304,0.7138,0.1211999999999999,0.0446,0.0,0.0025,0.0,0.0064,0.1061999999999999,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6305,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65
6306,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.49
6307,0.5399,0.0,0.0,0.0,0.0673,0.0246,0.0,0.1094,0.008,0.0464,0.0,0.0,0.0,0.0116,0.1417,0.0361,0.0,0.0,1.68
6308,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5970000000000001,0.0,0.0,1.656
6309,0.46,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6760000000000002
6310,0.0,0.55,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.675
6311,0.75,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531
6312,0.6720999999999999,0.0665,0.0,0.0,0.0,0.0216,0.0,0.1282,0.0702,0.0,0.0,0.0,0.0,0.0,0.0414,0.0,0.0,0.0,1.541
6313,0.0,0.0691,0.1536,0.0596999999999999,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,1.517
6314,0.45,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.539
6315,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.556
6316,0.5483,0.0778,0.0077,0.0,0.0139999999999999,0.1432,0.0,0.0418,0.0292,0.0193,0.0,0.0,0.0,0.0,0.1178999999999999,0.0,0.0,0.0,1.64668
6317,0.5892000000000001,0.0,0.0386,0.0,0.0828,0.1345,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.0985,0.0,0.0192,0.0,1.65
6318,0.4315,0.0977,0.0058,0.1121,0.0,0.0,0.1295,0.0776999999999999,0.0517,0.0085,0.0,0.0,0.0,0.0,0.0509,0.0,0.0215,0.0,1.596
6319,0.8259000000000001,0.1158,0.0182,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
6320,0.0742,0.6294,0.0,0.0,0.0258,0.0,0.012,0.0,0.0,0.0,0.0349,0.0,0.0639,0.153,0.0,0.0,0.0,0.0,1.721
6321,0.5216,0.0166,0.0113999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0998,0.0,0.299,0.0051,0.0,0.0362,0.0,0.0,0.0,1.797
